"session_id","game_id","start_date","start_time","duration_minutes","game_mode","controller_style","location","platform","user_id"
1831,78,"2021-12-30","08:00 PM",30,"Singleplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1832,78,"2021-12-31","07:00 AM",30,"Singleplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1833,78,"2021-12-31","10:00 AM",30,"Singleplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1834,156,"2021-12-31","12:00 PM",60,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1835,78,"2021-12-31","03:00 PM",30,"Singleplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1836,156,"2022-01-01","11:00 AM",45,"Singleplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1837,156,"2022-01-02","10:00 AM",45,"Singleplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1838,157,"2022-01-02","07:00 PM",30,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1839,78,"2022-01-02","08:00 PM",90,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1840,156,"2022-01-03","03:00 PM",60,"Singleplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1841,78,"2022-01-03","06:00 PM",60,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1842,78,"2022-01-04","08:00 AM",60,"Singleplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1843,78,"2022-01-04","12:00 PM",45,"Singleplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1844,78,"2022-01-04","04:00 PM",30,"Singleplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1845,156,"2022-01-04","09:00 PM",45,"Singleplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1846,78,"2022-01-05","10:00 AM",75,"Singleplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1847,156,"2022-01-05","08:00 PM",45,"Singleplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1848,156,"2022-01-06","09:00 PM",90,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1849,156,"2022-01-07","01:00 PM",60,"Singleplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1850,106,"2022-01-07","06:00 PM",90,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1851,156,"2022-01-07","09:00 PM",75,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1852,156,"2022-01-08","09:00 AM",30,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1853,156,"2022-01-08","11:00 AM",45,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1854,156,"2022-01-08","12:00 PM",30,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1855,156,"2022-01-08","06:00 PM",90,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1856,78,"2022-01-08","07:00 PM",60,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1857,156,"2022-01-08","09:00 PM",90,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1858,156,"2022-01-09","11:00 AM",30,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1859,156,"2022-01-09","07:00 PM",90,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1860,156,"2022-01-10","10:00 AM",60,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1861,156,"2022-01-10","01:00 PM",90,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1862,156,"2022-01-10","04:00 PM",75,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1863,78,"2022-01-10","07:00 PM",60,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1864,156,"2022-01-13","05:00 PM",45,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1865,78,"2022-01-13","09:00 PM",30,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1866,78,"2022-01-14","07:00 PM",90,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1867,106,"2022-01-14","08:00 PM",90,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1868,78,"2022-01-15","09:00 AM",90,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1869,78,"2022-01-15","11:00 AM",30,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1870,78,"2022-01-15","05:00 PM",60,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1871,156,"2022-01-15","09:00 PM",60,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1872,78,"2022-01-15","10:00 PM",30,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1873,156,"2022-01-16","08:00 AM",60,"Singleplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1874,78,"2022-01-16","09:00 AM",30,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1875,78,"2022-01-17","07:00 PM",90,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1876,78,"2022-01-18","05:00 PM",30,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1877,78,"2022-01-19","05:00 PM",75,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1878,78,"2022-01-23","05:00 PM",30,"Singleplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1879,158,"2022-01-23","06:00 PM",45,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1880,78,"2022-01-23","08:00 PM",60,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1881,78,"2022-01-24","05:00 PM",30,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1882,158,"2022-01-24","06:00 PM",30,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1883,159,"2022-01-24","08:00 PM",60,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1884,158,"2022-01-25","05:00 PM",15,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1885,159,"2022-01-25","06:00 PM",30,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1886,78,"2022-01-25","07:00 PM",90,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1887,78,"2022-01-26","07:00 AM",30,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1888,78,"2022-01-26","06:00 PM",30,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1889,78,"2022-01-27","05:00 PM",45,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1890,157,"2022-01-27","06:00 PM",30,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1891,78,"2022-01-27","08:00 PM",30,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1892,159,"2022-01-27","09:00 PM",60,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1893,78,"2022-01-28","07:00 AM",30,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1894,78,"2022-01-28","12:00 PM",15,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1895,78,"2022-01-28","03:00 PM",30,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1896,78,"2022-01-29","12:00 PM",30,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1897,78,"2022-01-29","03:00 PM",60,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1898,159,"2022-01-29","10:00 PM",60,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1899,159,"2022-01-30","08:00 AM",60,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1900,156,"2022-01-30","01:00 PM",120,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1901,78,"2022-01-30","04:00 PM",30,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1902,159,"2022-01-30","06:00 PM",30,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1903,158,"2022-01-31","05:00 PM",30,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1904,159,"2022-01-31","06:00 PM",45,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1905,78,"2022-02-02","06:00 PM",30,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1906,158,"2022-02-02","06:00 PM",30,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1907,159,"2022-02-02","08:00 PM",45,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1908,78,"2022-02-03","05:00 PM",30,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1909,158,"2022-02-03","06:00 PM",30,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1910,159,"2022-02-03","08:00 PM",45,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1911,78,"2022-02-04","04:00 PM",30,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1912,159,"2022-02-05","07:00 AM",60,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1913,78,"2022-02-05","12:00 PM",45,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1914,159,"2022-02-05","02:00 PM",60,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1915,159,"2022-02-06","07:00 AM",60,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1916,78,"2022-02-06","01:00 PM",60,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1917,159,"2022-02-06","05:00 PM",60,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1918,78,"2022-02-06","08:00 PM",30,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1919,159,"2022-02-06","09:00 PM",30,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1920,126,"2022-02-07","06:00 PM",60,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1921,159,"2022-02-07","08:00 PM",60,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1922,78,"2022-02-08","06:00 PM",75,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1923,159,"2022-02-09","09:00 PM",45,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1924,156,"2022-02-09","06:00 PM",90,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1925,159,"2022-02-10","09:00 PM",60,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1926,78,"2022-02-10","06:00 PM",60,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1927,159,"2022-02-10","09:00 PM",30,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1928,78,"2022-02-11","09:00 PM",45,"Singleplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1929,78,"2022-02-12","08:00 AM",45,"Singleplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1930,78,"2022-02-12","12:00 PM",45,"Singleplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1931,78,"2022-02-12","04:00 PM",90,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1932,78,"2022-02-12","10:00 PM",60,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1933,156,"2022-02-13","03:00 PM",90,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1934,78,"2022-02-13","05:00 PM",30,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1935,158,"2022-02-13","06:00 PM",30,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1936,160,"2022-02-13","09:00 PM",45,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1937,160,"2022-02-14","09:00 PM",60,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1938,158,"2022-02-17","07:00 PM",30,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1939,157,"2022-02-17","07:00 PM",30,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1940,160,"2022-02-18","09:00 PM",60,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1941,156,"2022-02-20","01:00 PM",60,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1942,160,"2022-02-22","08:00 PM",60,"Singleplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1943,156,"2022-02-23","05:00 PM",120,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1944,126,"2022-02-23","07:00 PM",45,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1945,156,"2022-02-24","09:00 PM",90,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1946,156,"2022-02-24","06:00 PM",90,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1947,156,"2022-02-25","04:00 PM",90,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1948,156,"2022-02-25","08:00 PM",120,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1949,156,"2022-02-26","08:00 AM",90,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1950,156,"2022-02-26","03:00 PM",120,"Online Multiplayer","Keyboard & Mouse","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1951,161,"2022-02-27","09:00 PM",60,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1952,161,"2022-02-28","08:00 PM",60,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1953,150,"2022-03-04","08:00 PM",90,"Online Multiplayer","Controller","Jordans","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1954,67,"2022-03-05","08:00 PM",90,"Local Multiplayer","Controller","Regan & Amys","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1955,161,"2022-03-06","09:00 AM",60,"Singleplayer","Controller","Mum & Dads","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1956,150,"2022-03-06","04:00 PM",30,"Online Multiplayer","Controller","Jordans","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1957,161,"2022-03-06","09:00 PM",30,"Singleplayer","Controller","Mum & Dads","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1958,161,"2022-03-07","05:00 PM",60,"Singleplayer","Controller","Mum & Dads","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1959,150,"2022-03-07","08:00 PM",60,"Online Multiplayer","Controller","Mum & Dads","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1960,161,"2022-03-08","04:00 PM",60,"Singleplayer","Controller","Mum & Dads","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1961,150,"2022-03-08","09:00 PM",60,"Online Multiplayer","Controller","Mum & Dads","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1962,161,"2022-03-09","04:00 PM",45,"Singleplayer","Controller","Mum & Dads","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1963,161,"2022-03-10","04:00 PM",60,"Singleplayer","Controller","Mum & Dads","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1964,79,"2022-03-11","09:00 PM",60,"Online Multiplayer","Controller","Jordans","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1965,161,"2022-03-12","08:00 AM",30,"Singleplayer","Controller","Mum & Dads","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1966,161,"2022-03-12","11:00 AM",45,"Singleplayer","Controller","Mum & Dads","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1967,82,"2022-03-13","03:00 PM",45,"Local Multiplayer","Controller","Conor & Nats","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1968,161,"2022-03-13","09:00 PM",30,"Singleplayer","Controller","Mum & Dads","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1969,161,"2022-03-14","08:00 AM",90,"Singleplayer","Controller","Mum & Dads","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1970,161,"2022-03-14","03:00 PM",60,"Singleplayer","Controller","Mum & Dads","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1971,82,"2022-03-14","06:00 PM",75,"Local Multiplayer","Controller","Conor & Nats","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1972,161,"2022-03-15","05:00 PM",60,"Singleplayer","Controller","Mum & Dads","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1973,161,"2022-03-16","09:00 PM",30,"Singleplayer","Controller","Mum & Dads","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1974,161,"2022-03-17","08:00 AM",90,"Singleplayer","Controller","Mum & Dads","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1975,161,"2022-03-18","11:00 AM",30,"Singleplayer","Controller","Plane","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1976,161,"2022-03-18","04:00 PM",60,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1977,161,"2022-03-19","07:00 AM",60,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1978,161,"2022-03-19","01:00 PM",60,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1979,150,"2022-03-19","03:00 PM",60,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1980,161,"2022-03-19","05:00 PM",60,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1981,9,"2022-03-19","06:00 PM",60,"Online Multiplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1982,161,"2022-03-20","06:00 AM",60,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1983,161,"2022-03-20","09:00 AM",60,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1984,150,"2022-03-20","11:00 AM",30,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1985,150,"2022-03-20","05:00 PM",45,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1986,161,"2022-03-21","05:00 PM",30,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1987,150,"2022-03-21","08:00 PM",45,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1988,150,"2022-03-24","06:00 PM",90,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1989,161,"2022-03-24","08:00 PM",60,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1990,150,"2022-03-25","07:00 AM",45,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1991,161,"2022-03-26","03:00 PM",45,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1992,150,"2022-03-26","04:00 PM",60,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1993,150,"2022-03-26","08:00 PM",75,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1994,161,"2022-03-27","07:00 AM",60,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1995,150,"2022-03-27","01:00 PM",45,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1996,150,"2022-03-27","08:00 PM",60,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1997,161,"2022-03-28","05:00 PM",15,"Singleplayer","Controller","Lounge","Switch","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1998,150,"2022-03-28","06:00 PM",60,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
1999,162,"2022-03-30","04:00 PM",60,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
2000,162,"2022-03-31","09:00 PM",60,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
2001,150,"2022-03-31","06:00 PM",90,"Online Multiplayer","Controller","Lounge","PC","17a87e84-cecb-44fa-9d43-476c8ad9954f"
2002,162,"2022-03-31","09:00 PM",75,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
2003,162,"2022-04-01","12:00 PM",45,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
2004,162,"2022-04-01","04:00 PM",60,"Singleplayer","Controller","Lounge","PS4","17a87e84-cecb-44fa-9d43-476c8ad9954f"
